dv2_rank_high_to_low,lga_code,lga_name,state_abbrev,vulnerable_pct_dv2,vulnerable_n_dv2,valid_scores_n_dv2,dv2_vulnerability_quartile,is_high_dv2_lga,usual_resident_population,irsd_score,irsd_australia_decile,irsd_australia_percentile,irsd_disadvantage_group,irsad_score,irsad_australia_decile,ier_score,ier_australia_decile,ieo_score,ieo_australia_decile,n_services,services_per_10000_population,total_approved_places,approved_places_per_10000_population,mean_train_distance_km,median_train_distance_km,mean_bus_distance_km,median_bus_distance_km,mean_nearest_transport_distance_km,median_nearest_transport_distance_km,transport_distance_quartile,pct_within_1km_any_transport,pct_farther_than_5km_any_transport
200,22110,East Gippsland,VIC,12.6829268292683,52.0,410.0,Q3 upper-middle DV2,False,48715.0,963.3117284,4.0,39.0,Disadvantaged: IRSD deciles 3-4,930.853683,4.0,970.2865453,4.0,932.3947063,5.0,30.0,6.158267474083958,1576.0,323.51431797187723,16.34199340083067,2.2850578147683853,16.938901669850107,2.27352911423709,16.334039615529417,2.2730613726334754,Q2 relatively close to transport,16.666666666666664,43.333333333333336
201,26610,Swan Hill,VIC,12.6696832579186,28.0,221.0,Q3 upper-middle DV2,False,21403.0,940.6167909,3.0,25.0,Disadvantaged: IRSD deciles 3-4,927.0698076,4.0,951.630153,3.0,920.6813737,4.0,20.0,9.344484418072232,978.0,456.9452880437322,19.585657083068437,2.10873607628877,128.2316813672401,139.331201359109,16.628458949702114,2.10873607628877,Q2 relatively close to transport,5.0,40.0
202,26700,Wangaratta,VIC,12.5382262996942,41.0,327.0,Q3 upper-middle DV2,False,29808.0,988.3513064,6.0,57.0,Middle: IRSD deciles 5-6,956.582454,6.0,987.7016167,6.0,959.4817048,7.0,32.0,10.735373054213634,1295.0,434.447128287708,11.114080324334312,1.99133685656099,37.19102823896456,36.34432082713085,10.905559486089684,1.99133685656099,Q2 relatively close to transport,18.75,37.5
203,15240,Mid-Coast,NSW,12.5304136253041,103.0,822.0,Q3 upper-middle DV2,False,96579.0,942.5467899,3.0,26.0,Disadvantaged: IRSD deciles 3-4,911.7440095,3.0,962.9664695,4.0,904.8598832,3.0,66.0,6.833783741807226,3469.0,359.18781515650403,39.882926994095705,39.8779772669717,101.32699114860812,100.944055575014,39.882926994095705,39.8779772669717,Q4 farthest from transport,6.0606060606060606,93.93939393939394
204,12900,Forbes,NSW,12.5,16.0,128.0,Q3 upper-middle DV2,False,9319.0,968.5486747,5.0,43.0,Middle: IRSD deciles 5-6,941.4451196,5.0,977.3510811,5.0,938.194328,5.0,7.0,7.511535572486318,561.0,601.9959223092607,1.2646152361659535,1.32053445221694,140.95377520913144,141.03813130624,1.2646152361659535,1.32053445221694,Q1 closest to transport,14.285714285714285,0.0
205,52450,Cunderdin,WA,12.5,2.0,16.0,Q3 upper-middle DV2,False,1302.0,1008.23583,8.0,72.0,Advantaged: IRSD deciles 7-8,964.4598355,6.0,990.4747604,6.0,938.6507498,5.0,1.0,7.680491551459293,27.0,207.37327188940094,0.540115108907139,0.540115108907139,129.131136647848,129.131136647848,0.540115108907139,0.540115108907139,Q1 closest to transport,100.0,0.0
206,56300,Nannup,WA,12.5,2.0,16.0,Q3 upper-middle DV2,False,1538.0,978.3627428,5.0,50.0,Middle: IRSD deciles 5-6,954.7300138,6.0,988.4474073,6.0,952.2870168,6.0,1.0,6.501950585175553,19.0,123.5370611183355,45.6311746283303,45.6311746283303,218.328722738365,218.328722738365,45.6311746283303,45.6311746283303,Q4 farthest from transport,0.0,100.0
207,64010,Launceston,TAS,12.4645892351275,88.0,706.0,Q3 upper-middle DV2,False,70055.0,939.4560119,3.0,24.0,Disadvantaged: IRSD deciles 3-4,926.0027978,3.0,928.5719183,2.0,940.6007491,5.0,38.0,5.424309471129827,2364.0,337.4491470987082,3.6147637666834505,2.88670310032816,3.467573377563513,2.655428744632705,3.1138567545207985,2.278827779011105,Q2 relatively close to transport,10.526315789473683,15.789473684210526
208,24600,Melbourne,VIC,12.379421221865,77.0,622.0,Q3 upper-middle DV2,False,149615.0,1016.684788,8.0,76.0,Advantaged: IRSD deciles 7-8,1085.522115,10.0,838.329863,1.0,1150.27395,10.0,61.0,4.077131303679444,5291.0,353.6410119306219,1.2042930699026164,0.986437592523661,6.88040274576053,7.12388080845356,1.2042930699026164,0.986437592523661,Q1 closest to transport,50.81967213114754,0.0
209,13010,Glen Innes Severn,NSW,12.3595505617978,11.0,89.0,Q3 upper-middle DV2,False,8931.0,906.0661679,2.0,14.0,Most disadvantaged: IRSD deciles 1-2,891.1364639,2.0,928.8981984,2.0,906.9848294,3.0,4.0,4.47878177135819,179.0,200.42548426827904,0.665913969073792,0.6213350705492074,156.72369180118426,160.096822771586,0.665913969073792,0.6213350705492074,Q1 closest to transport,75.0,0.0
210,15850,Narromine,NSW,12.3456790123457,10.0,81.0,Q3 upper-middle DV2,False,6360.0,958.3335987,4.0,35.0,Disadvantaged: IRSD deciles 3-4,934.0441232,4.0,980.4399596,5.0,929.0609159,5.0,3.0,4.716981132075472,173.0,272.0125786163522,68.69404140405493,58.1920758632158,193.1349954599007,182.206636418089,68.69404140405493,58.1920758632158,Q4 farthest from transport,0.0,100.0
211,12380,Cumberland,NSW,12.3340887018453,381.0,3089.0,Q3 upper-middle DV2,False,235439.0,903.6271741,2.0,13.0,Most disadvantaged: IRSD deciles 1-2,960.7682441,6.0,930.7857805,2.0,995.3704115,8.0,175.0,7.4329231775534215,8921.0,378.90918666830896,1.21285534095513,0.930937452478232,10.044600502685883,9.9059044521158,1.21285534095513,0.930937452478232,Q1 closest to transport,54.85714285714286,0.0
212,47800,Coorong,SA,12.2448979591837,6.0,49.0,Q3 upper-middle DV2,False,5463.0,938.6122743,3.0,23.0,Disadvantaged: IRSD deciles 3-4,910.8441883,3.0,955.7712833,3.0,910.0622766,3.0,6.0,10.982976386600768,160.0,292.8793703093538,49.215592062186055,53.53133195325605,101.35984431361672,95.5307670147686,49.215592062186055,53.53133195325605,Q4 farthest from transport,0.0,100.0
213,45340,Onkaparinga,SA,12.2294916960242,243.0,1987.0,Q3 upper-middle DV2,False,175204.0,987.4950876,6.0,57.0,Middle: IRSD deciles 5-6,951.1937452,5.0,990.623051,6.0,944.660712,6.0,134.0,7.648227209424443,8290.0,473.16271318006443,4.08335997532815,3.551599588845545,3.778081739954732,3.36624033224989,3.4395838295211045,2.80959614739058,Q2 relatively close to transport,14.925373134328357,19.402985074626866
214,22490,Golden Plains,VIC,12.1739130434783,42.0,345.0,Q3 upper-middle DV2,False,24985.0,1039.942689,9.0,86.0,Most advantaged: IRSD deciles 9-10,996.946464,8.0,1075.655427,10.0,964.5231233,7.0,25.0,10.006003602161297,1395.0,558.3350010006004,20.667787071431427,18.5947779101643,30.85748068093117,36.4475308907987,20.60119082284146,18.5947779101643,Q3 relatively far from transport,0.0,100.0
215,16150,Orange,NSW,12.0860927152318,73.0,604.0,Q3 upper-middle DV2,False,43512.0,997.2030161,7.0,65.0,Advantaged: IRSD deciles 7-8,979.1549921,7.0,994.3282453,7.0,972.1541268,7.0,35.0,8.043758043758043,2463.0,566.0507446221732,3.1755947897324464,2.7246201494059,46.261319690882665,46.1569325020689,3.1755947897324464,2.7246201494059,Q2 relatively close to transport,0.0,14.285714285714285
216,10750,Blacktown,NSW,12.0843332190607,705.0,5834.0,Q3 upper-middle DV2,False,396776.0,987.3395271,6.0,56.0,Middle: IRSD deciles 5-6,1005.570091,8.0,1019.569491,9.0,992.7988619,8.0,287.0,7.2333004012339455,20471.0,515.9334233925439,1.868964956184768,1.59713011361677,14.937703786652238,14.226515154508,1.868964956184768,1.59713011361677,Q1 closest to transport,24.390243902439025,0.3484320557491289
217,48830,Yorke Peninsula,SA,12.0481927710843,10.0,83.0,Q3 upper-middle DV2,False,11598.0,951.6297359,4.0,31.0,Disadvantaged: IRSD deciles 3-4,917.7427395,3.0,960.9805146,4.0,909.5660638,3.0,9.0,7.759958613554061,325.0,280.2207277116744,84.73395949845818,81.5817778675598,69.9419610153923,81.5475943885938,69.2186610263109,80.6887238511812,Q4 farthest from transport,0.0,100.0
218,15800,Narrandera,NSW,12.0481927710843,10.0,83.0,Q3 upper-middle DV2,False,5698.0,929.1038037,2.0,20.0,Most disadvantaged: IRSD deciles 1-2,910.0467991,3.0,949.8722863,3.0,907.178144,3.0,3.0,5.265005265005265,146.0,256.2302562302562,0.6794673164569086,0.807937801664303,135.78225393177266,136.122715186041,0.6794673164569086,0.807937801664303,Q1 closest to transport,100.0,0.0
219,16350,Penrith,NSW,11.9733146067416,341.0,2848.0,Q3 upper-middle DV2,False,217664.0,991.2958743,6.0,60.0,Middle: IRSD deciles 5-6,981.4560482,8.0,1015.246299,8.0,949.3021556,6.0,174.0,7.9939723610702735,11430.0,525.1212878565128,2.7080877770854914,2.314287171962965,29.28575390851257,29.79210868376505,2.7080877770854914,2.314287171962965,Q2 relatively close to transport,13.79310344827586,8.045977011494253
220,32310,Charters Towers,QLD,11.9047619047619,15.0,126.0,Q3 upper-middle DV2,False,11794.0,933.2911388,3.0,22.0,Disadvantaged: IRSD deciles 3-4,908.1631194,2.0,944.9040677,3.0,894.3430253,2.0,7.0,5.935221298965575,310.0,262.8455146684755,1.3967196890270237,1.42165889535985,106.72669626517214,106.627497843239,1.3967196890270237,1.42165889535985,Q1 closest to transport,28.57142857142857,0.0
221,25250,Moreland,VIC,11.9031607262946,177.0,1487.0,Q3 upper-middle DV2,False,171357.0,1026.530542,8.0,80.0,Advantaged: IRSD deciles 7-8,1049.419536,9.0,969.2703827,4.0,1078.519562,9.0,120.0,7.0029237206533725,7998.0,466.74486598154726,1.1335878583518768,1.17684389879199,7.427664175577296,7.458292701550505,1.1335878583518768,1.17684389879199,Q1 closest to transport,39.16666666666666,0.0
222,33610,Goondiwindi,QLD,11.8881118881119,17.0,143.0,Q3 upper-middle DV2,False,10310.0,965.0476397,4.0,40.0,Disadvantaged: IRSD deciles 3-4,937.6768253,4.0,976.0834371,5.0,920.6984914,4.0,11.0,10.66925315227934,420.0,407.3714839961203,59.808351928369255,77.0221955840295,186.12070856259808,195.45339443424,59.808351928369255,77.0221955840295,Q4 farthest from transport,27.27272727272727,72.72727272727273
223,27630,Yarriambiack,VIC,11.864406779661,7.0,59.0,Q3 upper-middle DV2,False,6556.0,945.9260556,3.0,28.0,Disadvantaged: IRSD deciles 3-4,923.0242366,3.0,958.4682736,3.0,945.0320757,6.0,8.0,12.202562538133007,189.0,288.2855399633923,52.27094332427463,46.675282994582446,168.3874024914945,167.46514931537348,52.27094332427463,46.675282994582446,Q4 farthest from transport,0.0,100.0
224,13340,Greater Hume Shire,NSW,11.8518518518519,16.0,135.0,Q3 upper-middle DV2,False,11157.0,999.2530817,7.0,66.0,Advantaged: IRSD deciles 7-8,964.222916,6.0,1018.357916,9.0,955.6829668,6.0,14.0,12.548176032983777,445.0,398.8527381912701,19.51917224642488,26.073704372676502,39.11249312645608,41.5811324501973,13.441998863396538,14.72362856882885,Q3 relatively far from transport,35.714285714285715,64.28571428571429
225,61210,Circular Head,TAS,11.8421052631579,9.0,76.0,Q3 upper-middle DV2,False,8117.0,942.7133842,3.0,26.0,Disadvantaged: IRSD deciles 3-4,907.767448,2.0,966.1141243,4.0,884.2085702,2.0,3.0,3.6959467783663915,137.0,168.78156954539855,69.90827808814839,69.8994646308297,69.6464106296618,69.6372228848965,69.6464106296618,69.6372228848965,Q4 farthest from transport,0.0,100.0
226,34530,Livingstone,QLD,11.7913832199546,52.0,441.0,Q3 upper-middle DV2,False,39398.0,1004.803272,7.0,70.0,Advantaged: IRSD deciles 7-8,969.8023203,7.0,1029.697986,9.0,934.960508,5.0,17.0,4.314939844662166,1311.0,332.75800802071177,35.91676182025755,36.5735004475976,35.57760941107342,36.1894502210725,35.55238596537389,36.1894502210725,Q3 relatively far from transport,0.0,100.0
227,32270,Central Highlands (Qld),QLD,11.7647058823529,56.0,476.0,Q3 upper-middle DV2,False,27836.0,995.6722587,7.0,64.0,Advantaged: IRSD deciles 7-8,960.5998515,6.0,1003.256912,8.0,914.3371707,3.0,19.0,6.825693346745222,855.0,307.156200603535,18.66962245284097,1.79538645962116,221.697183448756,239.534557181109,18.66962245284097,1.79538645962116,Q2 relatively close to transport,36.84210526315789,31.57894736842105
228,52660,Dardanup,WA,11.7073170731707,24.0,205.0,Q3 upper-middle DV2,False,14686.0,1005.637415,8.0,71.0,Advantaged: IRSD deciles 7-8,961.2676098,6.0,1039.63289,9.0,906.2111524,3.0,7.0,4.7664442326024785,430.0,292.7958600027237,3.974864317692073,3.66955152926941,146.72587271513342,145.636663386171,3.974864317692073,3.66955152926941,Q2 relatively close to transport,0.0,14.285714285714285
229,22410,Glenelg,VIC,11.7021276595745,22.0,188.0,Q2 lower-middle DV2,False,20152.0,952.299167,4.0,32.0,Disadvantaged: IRSD deciles 3-4,919.422361,3.0,969.8436349,4.0,910.9750261,3.0,13.0,6.450972608177849,455.0,225.7840412862247,85.00890524622085,77.1391416258792,217.2458475696156,216.788926365,85.00890524622085,77.1391416258792,Q4 farthest from transport,0.0,100.0
230,12160,Cootamundra-Gundagai Regional,NSW,11.7021276595745,11.0,94.0,Q2 lower-middle DV2,False,11403.0,952.8796789,4.0,32.0,Disadvantaged: IRSD deciles 3-4,926.2778199,3.0,965.0018408,4.0,917.7728137,4.0,7.0,6.138735420503376,316.0,277.120056125581,14.103353743231605,1.23209132746076,14.10507365796669,1.21604289162088,14.094412970735773,1.21604289162088,Q1 closest to transport,28.57142857142857,28.57142857142857
231,25150,Moorabool,VIC,11.6945107398568,49.0,419.0,Q2 lower-middle DV2,False,37632.0,1017.233908,8.0,76.0,Advantaged: IRSD deciles 7-8,987.1572238,8.0,1036.597471,9.0,969.4166929,7.0,32.0,8.503401360544217,2341.0,622.0769557823129,4.372729558437729,2.5166993610139503,19.79635678862119,16.936743163917903,4.349476291785479,2.5166993610139503,Q2 relatively close to transport,28.125,21.875
232,24780,Mildura,VIC,11.6923076923077,76.0,650.0,Q2 lower-middle DV2,False,56972.0,940.0018025,3.0,24.0,Disadvantaged: IRSD deciles 3-4,922.2651057,3.0,952.2045244,3.0,923.1538185,4.0,41.0,7.196517587586884,2632.0,461.9813241592361,139.83407772484878,143.386234416134,10.249080291275812,3.77283733786854,10.20367481747648,3.77283733786854,Q2 relatively close to transport,14.634146341463412,41.46341463414634
233,17550,Tweed,NSW,11.6396761133603,115.0,988.0,Q2 lower-middle DV2,False,97392.0,988.6684942,6.0,58.0,Middle: IRSD deciles 5-6,966.8488503,7.0,995.0389372,7.0,960.3533617,7.0,58.0,5.95531460489568,3543.0,363.78758008871364,22.163088233724807,21.89301000758385,15.748990257489364,18.0424646105184,14.781037065410898,17.295120566984153,Q3 relatively far from transport,8.620689655172415,86.20689655172413
234,47630,Tatiara,SA,11.5942028985507,8.0,69.0,Q2 lower-middle DV2,False,6891.0,981.6245795,6.0,53.0,Middle: IRSD deciles 5-6,949.9853696,5.0,1004.085832,8.0,925.5039113,4.0,4.0,5.804672761573066,194.0,281.5266289362937,21.83665934521745,20.6428988805938,228.749002996622,239.739023278042,21.83665934521745,20.6428988805938,Q3 relatively far from transport,0.0,50.0
235,48410,West Torrens,SA,11.5843270868825,68.0,587.0,Q2 lower-middle DV2,False,61699.0,1015.019218,8.0,75.0,Advantaged: IRSD deciles 7-8,1009.722408,9.0,959.7059452,3.0,1029.472048,9.0,47.0,7.617627514222273,3465.0,561.5974326974505,2.4687678523706413,2.4463721479349,9.489542064815646,10.3582459400748,2.4687678523706413,2.4463721479349,Q2 relatively close to transport,4.25531914893617,0.0
236,27260,Wyndham,VIC,11.4957264957265,538.0,4680.0,Q2 lower-middle DV2,False,292011.0,1005.516265,8.0,71.0,Advantaged: IRSD deciles 7-8,1004.37918,8.0,1026.223533,9.0,1007.373624,9.0,239.0,8.184623182003417,21177.0,725.2124063819514,2.413133159013304,2.4257836511015,13.245360707293806,12.7753737803034,2.413133159013304,2.4257836511015,Q2 relatively close to transport,11.715481171548117,1.6736401673640169
237,24900,Moira,VIC,11.4906832298137,37.0,322.0,Q2 lower-middle DV2,False,30522.0,958.2606536,4.0,35.0,Disadvantaged: IRSD deciles 3-4,926.7433001,3.0,974.600323,5.0,917.4306486,4.0,27.0,8.846078238647532,1360.0,445.5802372059498,28.5274801018071,27.8838311910946,48.898506061241775,55.8507427317564,28.51563943769768,27.8838311910946,Q3 relatively far from transport,0.0,100.0
238,34580,Lockyer Valley,QLD,11.4649681528662,54.0,471.0,Q2 lower-middle DV2,False,41101.0,948.0476937,3.0,29.0,Disadvantaged: IRSD deciles 3-4,920.8158157,3.0,996.8852331,7.0,901.7455181,3.0,22.0,5.352667818301257,1385.0,336.9747694703292,4.078537780907757,1.4079976503209075,29.85511400070616,31.49784925330775,4.047714841086364,1.4079976503209075,Q1 closest to transport,50.0,36.36363636363637
239,20570,Ballarat,VIC,11.4503816793893,150.0,1310.0,Q2 lower-middle DV2,False,113763.0,985.7093504,6.0,55.0,Middle: IRSD deciles 5-6,964.8076543,7.0,970.9560848,4.0,977.9058269,8.0,96.0,8.438596028585744,7002.0,615.4900978349727,3.32339937161576,2.553611754858605,4.100207460665318,3.732474822385105,3.1721881613608898,2.44973564250364,Q2 relatively close to transport,14.583333333333334,19.791666666666664
240,54200,Kalamunda,WA,11.3333333333333,85.0,750.0,Q2 lower-middle DV2,False,58762.0,1033.584806,9.0,85.0,Most advantaged: IRSD deciles 9-10,1009.497636,9.0,1053.339215,10.0,976.9637755,8.0,31.0,5.275518192028862,2018.0,343.41921650045947,4.434892657610125,3.88882821123286,8.972633655668686,8.70794085116633,4.434892657610125,3.88882821123286,Q2 relatively close to transport,0.0,35.483870967741936
241,32450,Cloncurry,QLD,11.3207547169811,6.0,53.0,Q2 lower-middle DV2,False,3644.0,965.1160942,5.0,41.0,Middle: IRSD deciles 5-6,938.6745272,4.0,935.9124077,2.0,903.4485338,3.0,2.0,5.488474204171241,91.0,249.72557628979143,0.863753428467806,0.863753428467806,106.53810206999,106.53810206999,0.863753428467806,0.863753428467806,Q1 closest to transport,100.0,0.0
242,50210,Armadale,WA,11.3113735239279,182.0,1609.0,Q2 lower-middle DV2,False,94184.0,989.9997451,6.0,59.0,Middle: IRSD deciles 5-6,970.809519,7.0,1025.363522,9.0,947.3648469,6.0,61.0,6.476683937823834,4559.0,484.0524929924403,3.201170796769031,2.50202763344293,13.505517525087695,13.3538719785995,3.201170796769031,2.50202763344293,Q2 relatively close to transport,22.950819672131143,32.78688524590164
243,51680,Chittering,WA,11.2903225806452,7.0,62.0,Q2 lower-middle DV2,False,5930.0,1030.194839,9.0,84.0,Most advantaged: IRSD deciles 9-10,1002.796777,8.0,1100.005781,10.0,946.98518,6.0,0.0,0.0,0.0,0.0,,,,,,,,,
244,27350,Yarra,VIC,11.2595419847328,59.0,524.0,Q2 lower-middle DV2,False,90114.0,1045.741429,9.0,90.0,Most advantaged: IRSD deciles 9-10,1107.861254,10.0,942.0309371,2.0,1148.531194,10.0,60.0,6.658232904987017,4202.0,466.29824444592407,0.9767391089385834,0.974347387532307,9.933102875875866,10.11926175200605,0.9767391089385834,0.974347387532307,Q1 closest to transport,50.0,0.0
245,57490,Rockingham,WA,11.2324492979719,216.0,1923.0,Q2 lower-middle DV2,False,135678.0,989.3060109,6.0,58.0,Middle: IRSD deciles 5-6,962.1175261,6.0,1025.444869,9.0,928.9025029,4.0,78.0,5.748905496838102,5376.0,396.23225578207223,3.782415582023423,3.7978564935025,38.867962777066445,37.76373861640696,3.782415582023423,3.7978564935025,Q2 relatively close to transport,6.41025641025641,28.205128205128204
246,40910,Campbelltown (SA),SA,11.1888111888112,64.0,572.0,Q2 lower-middle DV2,False,54800.0,1021.442711,8.0,78.0,Advantaged: IRSD deciles 7-8,1012.019075,9.0,989.5523982,6.0,1029.770267,9.0,29.0,5.291970802919708,2371.0,432.66423357664235,8.252639460143183,8.03032464016094,10.780895728432824,10.6598844349208,8.252639460143183,8.03032464016094,Q3 relatively far from transport,0.0,100.0
247,25430,Mount Alexander,VIC,11.1764705882353,19.0,170.0,Q2 lower-middle DV2,False,20253.0,1007.453034,8.0,72.0,Advantaged: IRSD deciles 7-8,986.7803982,8.0,992.7922371,7.0,1027.373547,9.0,15.0,7.406310176270182,646.0,318.9650915913692,3.321180204713715,1.55790760405164,34.59640017275451,34.599192834764,3.321180204713715,1.55790760405164,Q1 closest to transport,40.0,33.33333333333333
248,36250,Redland,QLD,11.1686816350029,194.0,1737.0,Q2 lower-middle DV2,False,159222.0,1023.916591,8.0,80.0,Advantaged: IRSD deciles 7-8,1003.250475,8.0,1041.252272,10.0,979.0885328,8.0,90.0,5.6524852093303695,7467.0,468.9678562007762,4.885025303611916,4.367530025143646,6.858045554243179,7.24011285110068,3.4002184654083134,3.246381505861085,Q2 relatively close to transport,20.0,22.22222222222222
249,60810,Central Coast (Tas.),TAS,11.1627906976744,24.0,215.0,Q2 lower-middle DV2,False,22760.0,958.1129183,4.0,35.0,Disadvantaged: IRSD deciles 3-4,923.0592818,3.0,969.3799471,4.0,913.7148314,3.0,10.0,4.393673110720562,550.0,241.65202108963092,13.975592872049196,14.36044823653435,23.7154309946692,25.02113658173025,13.975592872049196,14.36044823653435,Q3 relatively far from transport,0.0,100.0
250,45090,Naracoorte Lucindale,SA,11.1111111111111,12.0,108.0,Q2 lower-middle DV2,False,8686.0,977.6252493,5.0,49.0,Middle: IRSD deciles 5-6,948.8077699,5.0,986.4536295,6.0,929.4114445,5.0,6.0,6.907667510937141,252.0,290.1220354593599,73.52799189268443,71.69077539786635,278.8843640228283,282.338872049007,73.52799189268443,71.69077539786635,Q4 farthest from transport,0.0,100.0
251,20260,Ararat,VIC,11.0169491525424,13.0,118.0,Q2 lower-middle DV2,False,11880.0,955.2148339,4.0,34.0,Disadvantaged: IRSD deciles 3-4,931.8990008,4.0,964.2088424,4.0,933.5172113,5.0,14.0,11.784511784511784,540.0,454.54545454545456,9.222446329968983,1.295639588388005,90.74857185719618,87.7591661066918,9.222446329968983,1.295639588388005,Q1 closest to transport,42.85714285714285,42.85714285714285
252,16900,Shellharbour,NSW,11.0112359550562,98.0,890.0,Q2 lower-middle DV2,False,76271.0,982.8801091,6.0,53.0,Middle: IRSD deciles 5-6,962.0653916,6.0,1014.452976,8.0,927.6999663,4.0,64.0,8.391131622766189,3285.0,430.7010528247958,2.550529387183144,2.688236061410634,3.8077610990338657,3.72148126941779,2.5201492203212634,2.674681733096835,Q2 relatively close to transport,12.5,3.125
253,65810,West Tamar,TAS,10.989010989011,30.0,273.0,Q2 lower-middle DV2,False,25145.0,1003.721266,7.0,70.0,Advantaged: IRSD deciles 7-8,970.2971497,7.0,999.372023,7.0,969.9941468,7.0,7.0,2.7838536488367467,370.0,147.14655000994233,13.110630818937944,6.27769641859491,11.80033632348567,4.92023026934031,11.80033632348567,4.92023026934031,Q3 relatively far from transport,0.0,42.85714285714285
254,16490,Queanbeyan-Palerang Regional,NSW,10.9375,84.0,768.0,Q2 lower-middle DV2,False,63304.0,1061.228895,10.0,92.0,Most advantaged: IRSD deciles 9-10,1061.950207,9.0,1061.473968,10.0,1045.505584,9.0,34.0,5.370908631366106,2697.0,426.03942878807027,10.515555052603194,8.721814150500325,19.032144591690624,13.44931320525355,10.515555052603194,8.721814150500325,Q3 relatively far from transport,8.823529411764707,88.23529411764706
255,57700,Serpentine-Jarrahdale,WA,10.9185441941075,63.0,577.0,Q2 lower-middle DV2,False,32173.0,1028.172729,9.0,82.0,Most advantaged: IRSD deciles 9-10,994.8059951,8.0,1090.019227,10.0,934.9983758,5.0,20.0,6.216392627358344,1496.0,464.9861685264042,1.2714584589013274,0.9171614893706724,24.47124102196999,22.66270763284055,1.2714584589013274,0.9171614893706724,Q1 closest to transport,50.0,0.0
256,26260,Southern Grampians,VIC,10.8433734939759,18.0,166.0,Q2 lower-middle DV2,False,16588.0,993.7303903,7.0,62.0,Advantaged: IRSD deciles 7-8,961.5382901,6.0,986.0092885,6.0,964.4205783,7.0,14.0,8.439836026042922,466.0,280.92597058114296,49.58576096381243,46.46627606314295,163.48767427837464,162.208316817154,49.58576096381243,46.46627606314295,Q4 farthest from transport,0.0,100.0
257,53990,Harvey,WA,10.831234256927,43.0,397.0,Q2 lower-middle DV2,False,28567.0,997.8433285,7.0,65.0,Advantaged: IRSD deciles 7-8,959.6350269,6.0,1041.801142,10.0,906.5145623,3.0,14.0,4.90075961774075,647.0,226.48510519130465,7.21123608292736,7.83035481100309,134.66898353339786,139.774949067382,7.21123608292736,7.83035481100309,Q3 relatively far from transport,21.428571428571427,78.57142857142857
258,11600,Carrathool,NSW,10.8108108108108,4.0,37.0,Q2 lower-middle DV2,False,2866.0,973.0842553,5.0,46.0,Middle: IRSD deciles 5-6,953.4383921,6.0,980.3865427,5.0,941.0899403,5.0,3.0,10.467550593161201,64.0,223.30774598743892,77.4936623125948,92.4814934037473,251.2296124664333,263.716611147779,77.4936623125948,92.4814934037473,Q4 farthest from transport,0.0,100.0
259,10600,Bellingen,NSW,10.8108108108108,12.0,111.0,Q2 lower-middle DV2,False,13253.0,980.9140786,6.0,52.0,Middle: IRSD deciles 5-6,959.8406369,6.0,982.5835873,6.0,985.0441389,8.0,10.0,7.545461404964914,297.0,224.1002037274579,22.24165793514648,21.1266287413429,63.42170549437982,62.88116993743945,22.24165793514648,21.1266287413429,Q3 relatively far from transport,0.0,100.0
260,48340,Wattle Range,SA,10.7692307692308,14.0,130.0,Q2 lower-middle DV2,False,11888.0,941.7358717,3.0,26.0,Disadvantaged: IRSD deciles 3-4,906.3919174,2.0,963.0497893,4.0,891.7162807,2.0,14.0,11.776581426648722,504.0,423.956931359354,138.1912278015145,143.2057490558085,290.07361699605286,289.758919662414,138.1912278015145,143.2057490558085,Q4 farthest from transport,0.0,100.0
261,51400,Capel,WA,10.7692307692308,28.0,260.0,Q2 lower-middle DV2,False,18175.0,1015.559418,8.0,76.0,Advantaged: IRSD deciles 7-8,982.204877,8.0,1050.986874,10.0,947.7077368,6.0,10.0,5.502063273727647,667.0,366.9876203576341,10.962839903808026,9.414668774372196,159.4557761553312,155.874096774412,10.962839903808026,9.414668774372196,Q3 relatively far from transport,0.0,100.0
262,41560,Copper Coast,SA,10.7692307692308,14.0,130.0,Q2 lower-middle DV2,False,15050.0,923.6669778,2.0,19.0,Most disadvantaged: IRSD deciles 1-2,892.0339073,2.0,950.2919072,3.0,873.4175761,1.0,9.0,5.980066445182724,404.0,268.4385382059801,102.0024751614289,99.8312360255518,51.90861648936121,53.305186047542,51.90861648936121,53.305186047542,Q4 farthest from transport,0.0,100.0
263,36510,Scenic Rim,QLD,10.7398568019093,45.0,419.0,Q2 lower-middle DV2,False,42984.0,985.8051427,6.0,55.0,Middle: IRSD deciles 5-6,958.8325813,6.0,1019.402607,9.0,949.2066577,6.0,29.0,6.746696445188908,1502.0,349.4323469197841,28.52036513262733,33.575575463233,32.3042497803025,35.4041477469934,28.464212345154458,33.452326350599,Q3 relatively far from transport,0.0,100.0
264,13310,Goulburn Mulwaree,NSW,10.6442577030812,38.0,357.0,Q2 lower-middle DV2,False,32053.0,971.6841258,5.0,45.0,Middle: IRSD deciles 5-6,945.2904529,5.0,985.2677729,6.0,926.3290832,4.0,22.0,6.8636321093189405,1039.0,324.1506255264718,3.9527249841231904,1.692979493192565,76.6852960769292,79.4337318802662,3.9527249841231904,1.692979493192565,Q2 relatively close to transport,31.818181818181817,9.090909090909092
